Hour,Average,Week
2024-09-04 22:00:00,2314.3198983423863,Week 32 a 36
2024-09-04 23:00:00,2314.9133045069525,Week 32 a 36
2024-09-05 00:00:00,2315.499002972722,Week 32 a 36
2024-09-05 01:00:00,2316.213385069244,Week 32 a 36
2024-09-05 02:00:00,2317.321511924589,Week 32 a 36
2024-09-05 03:00:00,2318.4731174396657,Week 32 a 36
2024-09-05 04:00:00,2320.472006976964,Week 32 a 36
2024-09-05 05:00:00,2322.4888971866726,Week 32 a 36
2024-09-05 06:00:00,2324.498490145583,Week 32 a 36
2024-09-05 07:00:00,2326.5240322377203,Week 32 a 36
2024-09-05 08:00:00,2328.572705276596,Week 32 a 36
2024-09-05 09:00:00,2330.612648020994,Week 32 a 36
2024-09-05 10:00:00,2332.785498720776,Week 32 a 36
2024-09-05 11:00:00,2335.8131718847617,Week 32 a 36
2024-09-05 12:00:00,2337.9396089840475,Week 32 a 36
2024-09-05 13:00:00,2339.8942651090697,Week 32 a 36
2024-09-05 14:00:00,2342.5291777468083,Week 32 a 36
2024-09-05 15:00:00,2344.143602260965,Week 32 a 36
2024-09-05 16:00:00,2346.354112522916,Week 32 a 36
2024-09-05 17:00:00,2344.1443196160058,Week 32 a 36
2024-09-05 18:00:00,2342.5159994529345,Week 32 a 36
2024-09-05 19:00:00,2344.353443273131,Week 32 a 36
2024-09-05 20:00:00,2346.243250156744,Week 32 a 36
2024-09-05 21:00:00,2348.175554359411,Week 32 a 36
2024-09-05 22:00:00,2350.101388217351,Week 32 a 36
2024-09-05 23:00:00,2351.927186012994,Week 32 a 36
2024-09-06 00:00:00,2353.579217043798,Week 32 a 36
2024-09-06 01:00:00,2354.7740324106144,Week 32 a 36
2024-09-06 02:00:00,2355.9737729862964,Week 32 a 36
2024-09-06 03:00:00,2357.478971726339,Week 32 a 36
2024-09-06 04:00:00,2359.25204030147,Week 32 a 36
2024-09-06 05:00:00,2361.0232482870533,Week 32 a 36
2024-09-06 06:00:00,2362.7862698917024,Week 32 a 36
2024-09-06 07:00:00,2364.563494301293,Week 32 a 36
2024-09-06 08:00:00,2366.5956893235534,Week 32 a 36
2024-09-06 09:00:00,2368.4180355423628,Week 32 a 36
2024-09-06 10:00:00,2370.2413539386844,Week 32 a 36
2024-09-06 11:00:00,2373.1219230801667,Week 32 a 36
2024-09-06 12:00:00,2374.5679499505595,Week 32 a 36
2024-09-06 13:00:00,2375.868444139576,Week 32 a 36
2024-09-06 14:00:00,2376.891041299176,Week 32 a 36
2024-09-06 15:00:00,2377.6621877,Week 32 a 36
